apartment_id,apartment_name,legal_dong,gu,household_count,school_premium_core_score,school_premium_confidence,recent_market_price,baseline_non_school_price,expected_school_premium_pct,expected_school_premium_amount,expected_fair_price,observed_market_premium_pct,school_value_gap_pct,total_value_gap_pct,comparable_count,comparable_rule,comparable_method_gap_pct,residual_method_gap_pct,gap_confidence,transaction_count,price_window_used,school_data_quality_flag,data_quality_flag,as_of_date
A60809004,엘지메트로시티4-2(230~238),용호동,남구,7374.0,76.70408388520971,B,527500000.0,514056714.03229606,11.99548793508729,61663611.11125028,575720325.1435463,14.140571676982695,-2.145083741895405,9.14129386607514,8.0,ALL_SAME_DONG,-13.670518683817502,9.380351200026693,LOW,124.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60871104,현대아이파크,용당동,남구,748.0,47.220916114790285,B,275000000.0,309732036.898322,-1.1720652336846382,-3630261.5220685005,306101775.3762535,-16.38106865096217,15.209003417277533,11.309736500455813,10.0,DISTRICT_RELAXED,20.376496215340858,10.041510619214211,HIGH,7.0,6M,OK,OK,2026-08-28
A60872101,시티프라자,문현동,남구,521.0,57.40093818984548,B,194000000.0,246540566.03454876,3.1895560646846066,7863549.575862706,254404115.61041147,-31.645012561835443,34.83456862652005,31.136142067222394,7.0,ALL_SAME_DONG,45.16845706804093,24.50068018499917,MEDIUM,16.0,6M,MIDDLE_SCORE_PARTIAL,OK,2026-08-28
A60874408,부산대연동푸르지오,대연동,남구,678.0,76.50546357615895,B,700000000.0,471097538.1629239,11.901158122276323,56066062.92692059,527163601.08984447,10.167494009812598,1.7336641124637246,-24.69091413002222,11.0,ALL_SAME_DONG,40.15535669226832,-36.68802846734087,LOW,9.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60875305,감만현대1차,감만동,남구,885.0,34.4992825607064,B,118000000.0,175154156.29412627,-6.3644118022507135,-11147531.79531604,164006624.49881023,-32.63077365869103,26.266361856440312,38.98866482950019,0.0,INSUFFICIENT_COMPARABLES,,26.266361856440312,LOW,5.0,6M,MIDDLE_SCORE_PARTIAL,INSUFFICIENT_COMPARABLES,2026-08-28
A60875509,대우그린1,대연동,남구,691.0,38.21296909492274,B,221000000.0,434609443.5276196,-4.877519399907715,-21198159.921890616,413411283.605729,-62.27298337241271,57.395463972505,87.06392923336152,11.0,ALL_SAME_DONG,70.51869997776353,44.27222796724645,HIGH,4.0,6M,OK,OK,2026-08-28
A60876301,일신프리빌리지,용호동,남구,518.0,50.4907284768212,B,300000000.0,318784837.6506267,0.2084016529988908,664352.8711737394,319449190.52180046,-17.2115439955561,17.41994564855499,6.4830635072668175,8.0,ALL_SAME_DONG,28.73885127740997,6.10104001970001,MEDIUM,11.0,6M,OK,OK,2026-08-28
A60876402,현대비치,용호동,남구,648.0,50.4907284768212,B,269000000.0,249197255.71695074,0.208401652998913,519331.20014202595,249716586.91709277,-3.060144408268833,3.268546061267746,-7.168555049407887,8.0,ALL_SAME_DONG,14.275304578939963,-7.73821245640447,LOW,19.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60877107,일신보라,우암동,남구,661.0,62.45943708609272,B,192500000.0,230798473.37407306,5.427934259152578,12527589.405872464,243326062.77994552,-25.367526388135346,30.795460647287925,26.403149496075606,8.0,DISTRICT_RELAXED,39.56908465202243,22.021836642553417,MEDIUM,10.0,6M,MIDDLE_SCORE_PARTIAL,OK,2026-08-28
A60877710,삼익그린,대연동,남구,725.0,38.21296909492274,B,172000000.0,324657618.4458721,-4.877519399907726,-15835238.322975814,308822380.1228963,-58.685301056259036,53.80778165635131,79.54789542028855,11.0,ALL_SAME_DONG,65.47197192622549,42.14359138647712,HIGH,14.0,6M,OK,OK,2026-08-28
A60877907,청구,대연동,남구,604.0,38.21296909492274,B,302500000.0,527488349.7770755,-4.877519399907692,-25728346.59262979,501760003.18444574,-57.11452023450833,52.23700083460064,65.87107543287462,11.0,ALL_SAME_DONG,66.69875918874536,37.77524248045592,HIGH,4.0,6M,OK,OK,2026-08-28
A60879704,현대,문현동,남구,693.0,43.80700883002207,B,260000000.0,347638075.7304205,-2.5930781985222695,-9014527.151527882,338623548.5788926,-33.49770380299634,30.90462560447407,30.23982637649716,7.0,ALL_SAME_DONG,39.19275604693314,22.616495162015003,MEDIUM,10.0,6M,MIDDLE_SCORE_PARTIAL,OK,2026-08-28
A60880104,동일스위트,감만동,남구,548.0,40.825386313465785,B,196500000.0,209463416.71462193,-3.8174305074067716,-7996120.371520549,201467296.34310138,-17.499643234233147,13.682212726826375,2.527886179695349,8.0,DISTRICT_RELAXED,24.99298684111978,2.3714386125329723,MEDIUM,6.0,6M,MIDDLE_SCORE_PARTIAL,OK,2026-08-28
A60883003,신대연코오롱하늘채,용당동,남구,712.0,45.4014348785872,B,330000000.0,319736882.1041732,-1.931971445129399,-6177225.261799693,313559656.8423735,-8.38017904255689,6.448207597427491,-4.981922168977726,12.0,DISTRICT_RELAXED,18.038250271694857,-5.1418350768398735,LOW,10.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60883203,용호동일신님(林)Ⅱ,용호동,남구,710.0,50.4907284768212,B,361000000.0,424210004.8581621,0.2084016529988908,884060.6623110771,425094065.5204732,-14.60624346760634,14.814645120605231,17.754588786834667,8.0,ALL_SAME_DONG,14.520248779092293,15.109041462118167,MEDIUM,9.0,6M,OK,OK,2026-08-28
A60931004,구서동쌍용예가2단지,구서동,금정구,809.0,68.62759381898455,B,830000000.0,697550548.8728166,8.223137901907073,57360543.569321394,754911092.442138,24.412914919578668,-16.189777017671595,-9.046856332272535,6.0,ALL_SAME_DONG,-21.614899390715728,-10.76465464462746,MEDIUM,8.0,6M,OK,OK,2026-08-28
A60931207,구서동롯데캐슬골드2단지(1049),구서동,금정구,1926.0,72.37748344370861,B,489000000.0,512384861.41494167,9.958561114440823,51026159.5651499,563411020.9800916,3.197838044997437,6.760723069443386,15.216977705540202,6.0,ALL_SAME_DONG,-1.0010400982371834,14.522486237123955,LOW,28.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60932003,부곡동푸르지오,부곡동,금정구,540.0,62.96931567328919,B,442500000.0,473483913.2582221,5.656231160664249,26781344.642444074,500265257.9006662,6.312746205906588,-0.6565150452423394,13.054295570772023,7.0,ALL_SAME_DONG,-13.513076656620694,12.200046566136013,LOW,12.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60939002,장전동금정산SKVIEW,장전동,금정구,1306.0,60.48051876379692,B,571500000.0,594495308.3730725,4.54654129164298,27028974.67206204,621524283.0451345,8.10605316163472,-3.5595118699917387,8.753155388474987,13.0,DISTRICT_RELAXED,-15.533603693866315,8.41457995388284,LOW,26.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60939003,벽산블루밍장전디자인시티2단지,장전동,금정구,1539.0,60.48051876379692,B,495000000.0,597072092.2786385,4.54654129164298,27146129.216324925,624218221.4949634,-7.719325478151313,12.265866769794293,26.104691211103727,10.0,DISTRICT_RELAXED,2.889753757579183,21.641979782009404,HIGH,41.0,6M,OK,OK,2026-08-28
A60939004,금정산쌍용예가,장전동,금정구,514.0,29.61887417218544,B,494000000.0,543990180.6523015,-8.283154328757059,-45059546.19671446,498930634.4555871,-7.375558373326268,-0.9075959554307902,0.998104140807099,8.0,DISTRICT_RELAXED,-2.7215748991858852,0.9063829883243049,LOW,12.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60939005,금정산2차쌍용예가,장전동,금정구,565.0,29.61887417218544,B,542000000.0,557211531.1134613,-8.28315432875707,-46154691.05975819,511056840.05370307,2.373113614657912,-10.656267943414981,-5.70907010079279,7.0,DISTRICT_RELAXED,-15.759319878456257,-5.553216008373706,MEDIUM,7.0,6M,OK,OK,2026-08-28
A60970301,대우,부곡동,금정구,1270.0,65.36490066225166,B,433000000.0,401489316.8881943,6.735483935817577,27042248.443028092,428531565.3312224,19.144499065065347,-12.40901512924777,-1.0319710551449424,7.0,ALL_SAME_DONG,-23.705065484386246,-1.112964774109293,MEDIUM,15.0,6M,OK,OK,2026-08-28
A60971101,구서동롯데캐슬골드1단지(1051),구서동,금정구,1728.0,72.37748344370861,B,530500000.0,505343527.87909937,9.958561114440801,50324944.06171131,555668471.9408107,12.34351973518002,-2.3849586207392193,4.7442925430368765,6.0,ALL_SAME_DONG,-9.750385092019908,4.980467850541471,LOW,32.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60975204,선경1,구서동,금정구,616.0,66.87472406181016,B,397000000.0,321662398.4227314,7.421342152450361,23871667.162728965,345534065.58546036,-1.539192180455096,8.960534332905457,-12.963711439430636,6.0,ALL_SAME_DONG,33.921053328893194,-15.999984663082277,LOW,4.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60975303,경남한신,부곡동,금정구,1408.0,37.02941501103752,B,348500000.0,367036705.31908,-5.35393851055116,-19650919.5139364,347385785.8051436,-10.568072095442295,5.214133584891135,-0.3197171290836187,7.0,ALL_SAME_DONG,10.73183740641236,-0.3035702366300912,LOW,34.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60975404,뉴그린1,부곡동,금정구,990.0,52.94050772626932,B,127000000.0,222386215.46713698,1.2552832680640114,2791576.953239739,225177792.42037672,-48.06219703433126,49.317480302395275,77.30534836250136,7.0,ALL_SAME_DONG,54.48753347485456,44.14742712993599,MEDIUM,9.0,6M,OK,OK,2026-08-28
A60975502,에스케이아파트,부곡동,금정구,1084.0,37.02941501103752,B,355000000.0,286208839.89322436,-5.3539385105511705,-15323445.299645066,270885394.5935793,22.436881485893956,-27.790819996445126,-23.694255044062174,7.0,ALL_SAME_DONG,-26.192399102286988,-29.389240890603265,MEDIUM,11.0,6M,OK,OK,2026-08-28
A60976105,선경3,구서동,금정구,795.0,60.11037527593818,B,280000000.0,313599391.6355544,4.382502486431306,13743501.135861635,327342892.771416,-27.857246103274214,32.23974858970552,16.90817598979144,6.0,ALL_SAME_DONG,49.38288218774838,15.096614991662662,MEDIUM,3.0,6M,OK,OK,2026-08-28
A60976501,부곡시영,부곡동,금정구,553.0,49.04194260485652,B,,,,,,,,,,,,,LOW,,,OK,RECENT_PRICE_MISSING,2026-08-28
A60976502,부곡늘푸른아파트,부곡동,금정구,885.0,49.04194260485652,B,97000000.0,158793072.56661335,-0.40561779528643926,-644092.9600122869,158148979.60660106,-47.82454628347044,47.418928488184,63.040185161444384,7.0,ALL_SAME_DONG,56.32926298153288,38.50859399483513,MEDIUM,11.0,6M,OK,OK,2026-08-28
A60976902,경동,청룡동,금정구,612.0,50.54679911699779,B,205000000.0,287123780.4582747,0.23224125807603802,666819.8799718022,287790600.3382465,-40.347882428545795,40.58012368662183,40.38565870158366,10.0,DISTRICT_RELAXED,52.325784339180295,28.834463034063372,HIGH,7.0,6M,OK,OK,2026-08-28
A60980506,구서우성,구서동,금정구,1118.0,66.87472406181016,B,225000000.0,343755680.6906017,7.421342152450339,25511285.23253423,369266965.92313594,-44.295543472963494,51.71688562541383,64.11865152139376,6.0,ALL_SAME_DONG,61.46589289219079,41.967878358636874,MEDIUM,9.0,6M,OK,OK,2026-08-28
A60982103,우신뉴타운,부곡동,금정구,552.0,65.36490066225166,B,350000000.0,329573840.8307848,6.7354839358175544,22198393.105814457,351772233.93659925,-5.90668482354665,12.642168759364203,0.5063525533140822,7.0,ALL_SAME_DONG,24.74660250549683,0.5377350132315772,MEDIUM,16.0,12M,OK,OK,2026-08-28
A61175110,주공,연산동,연제구,2038.0,46.31578366445916,B,430000000.0,323181209.7276346,-1.5508269283849851,-5011981.227936506,318169228.4996981,8.404138555266144,-9.95496548365113,-26.007156162860912,15.0,ALL_SAME_DONG,14.693185839689349,-34.60311680699161,LOW,13.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61175209,한양(1차),연산동,연제구,1452.0,69.14166666666668,B,287000000.0,221368321.64728183,8.459417486960707,18726470.5120216,240094792.15930343,-1.5888808652177513,10.048298352178458,-16.343277993274064,15.0,ALL_SAME_DONG,41.285359166690256,-21.188762462333344,LOW,17.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61175804,현대,거제동,연제구,618.0,44.049558498896246,B,397000000.0,294798652.8471385,-2.4927964914782663,-7348730.4750986695,287449922.37203985,-2.3565030499876904,-0.13629344149057587,-27.594477991929512,9.0,ALL_SAME_DONG,36.88839623886675,-37.1609831218479,LOW,8.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61175901,연산자이,연산동,연제구,1598.0,73.0110927152318,B,612500000.0,588193390.6348112,10.254527335247987,60316452.026768684,648509842.6615798,3.1914789054904857,7.063048429757501,5.879157985564065,10.0,RELAXED_SAME_DONG_2,8.003987492948328,6.122109366566675,HIGH,24.0,6M,OK,OK,2026-08-28
A61176308,선경,연산동,연제구,576.0,46.31578366445916,B,400000000.0,395399993.9399198,-1.550826928384963,-6131969.580852807,389268024.359067,-17.956384405908835,16.40555747752387,-2.6829939102332445,15.0,ALL_SAME_DONG,35.52532229076248,-2.7142073357147356,LOW,5.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61176411,연산엘지,연산동,연제구,2302.0,69.14166666666668,B,314500000.0,469699307.3444912,8.459417486960685,39733825.34163314,509433132.6861243,-38.189539402718296,46.648956889678985,61.98191818318739,15.0,ALL_SAME_DONG,51.796227564786946,41.50168621457102,HIGH,32.0,6M,OK,OK,2026-08-28
A61176513,거제1차현대홈타운,거제동,연제구,1127.0,89.40375275938192,B,510000000.0,377289893.4609948,18.194926423582803,68647618.51884192,445937511.9798367,14.700043850381388,3.4948825732014157,-12.561272160816328,9.0,ALL_SAME_DONG,23.969411071317126,-16.979645924914298,LOW,27.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61176612,거제2차현대홈타운,거제동,연제구,1110.0,89.40375275938192,B,620000000.0,375830151.67256117,18.194926423582803,68382019.57446212,444212171.2470233,38.99070646700584,-20.79578004342304,-28.35287560531883,9.0,ALL_SAME_DONG,5.18165062300946,-46.77321070985555,LOW,35.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61176709,쌍용,거제동,연제구,502.0,89.40375275938192,B,600000000.0,344957083.58216196,18.194926423582803,62764687.55071139,407721771.13287336,40.03152318436272,-21.836596760779916,-32.04637147785444,9.0,ALL_SAME_DONG,12.066560209669099,-55.73975373122893,LOW,15.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61176911,거제동롯데캐슬,거제동,연제구,540.0,38.8735651214128,B,410000000.0,454315009.2234045,-4.6105659291555305,-20946493.026294112,433368516.1971104,-26.45854489711862,21.84797896796309,5.699638096856208,9.0,ALL_SAME_DONG,38.55227663051299,5.143681305413184,MEDIUM,14.0,6M,OK,OK,2026-08-28
A61177214,거제동월드메르디앙,거제동,연제구,1156.0,38.8735651214128,B,700000000.0,567183916.5633253,-4.610565929155519,-26150388.412718534,541033528.1506068,2.215030289171265,-6.825596218326784,-22.70949597848475,9.0,ALL_SAME_DONG,14.376131189270314,-28.027323625923884,LOW,15.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61180503,유림아시아드,거제동,연제구,1330.0,79.81103752759383,B,320000000.0,509946212.3865785,13.481452234165236,68748155.04283136,578694367.4294099,-46.97728171109323,60.45873394525846,80.84198982169058,9.0,ALL_SAME_DONG,70.18773186233761,50.7297360281793,MEDIUM,29.0,6M,OK,OK,2026-08-28
A61201007,롯데캐슬마린,중동,해운대구,792.0,81.58217439293598,B,771000000.0,594586070.0228308,14.337341114040413,85247833.07574046,679833903.0985713,21.824052508392988,-7.486711394352575,-11.824396485269606,33.0,DISTRICT_RELAXED,0.3592769662568376,-15.332699754961986,LOW,13.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61202004,대우트럼프월드센텀,우동,해운대구,564.0,65.61307947019867,B,1430000000.0,749422526.6014991,6.847921108681909,51319863.39236128,800742389.9938604,72.48666947704444,-65.63874836836254,-44.00402867175802,11.0,RELAXED_SAME_DONG_2,-47.31183148514617,-83.96566525157888,HIGH,4.0,6M,OK,OK,2026-08-28
A61202007,해운대두산위브더제니스,우동,해운대구,1788.0,76.8108719646799,B,1780000000.0,1371795758.0944734,12.046237162333128,165249770.4028859,1537045528.4973593,27.716655829166292,-15.670418666833164,-13.649127612507906,18.0,ALL_SAME_DONG,-13.630148984540469,-17.71068834912586,HIGH,24.0,6M,OK,OK,2026-08-28
A61202008,쌍용예가,용호동,남구,773.0,24.534823399558498,B,280000000.0,354919282.2950352,-10.240158018244927,-36344295.34423238,318574986.9508028,-17.675470152805254,7.435312134560327,13.776781053858134,8.0,ALL_SAME_DONG,4.001959512062914,10.868664757057743,MEDIUM,17.0,6M,OK,OK,2026-08-28
A61202009,해운대자이1단지,우동,해운대구,1059.0,72.85044150110376,B,1112500000.0,901092050.3213663,10.179409993571674,91725854.22169304,992817904.5430593,27.614750069147764,-17.43534007557609,-10.757941164668827,6.0,RELAXED_SAME_DONG_1,-21.588785652775776,-13.281894498376403,MEDIUM,12.0,6M,OK,OK,2026-08-28
A61202011,센텀두산위브,우동,해운대구,581.0,65.61307947019867,B,753000000.0,893556067.0744989,6.847921108681909,61190014.53510249,954746081.6096014,-19.194087979507096,26.042009088189005,26.792308314688107,7.0,RELAXED_SAME_DONG_1,29.506130896163164,22.577887280214846,MEDIUM,9.0,6M,OK,OK,2026-08-28
A61203012,영남,좌동,해운대구,512.0,62.41092715231788,B,313500000.0,296932283.64416033,5.406239769200183,16052871.205964863,312985154.8501252,-6.71477806122236,12.121017830422543,-0.16422492818972678,5.0,STRICT_SAME_DONG,24.415423728843713,-0.1733880679986255,LOW,4.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61203013,두산2,좌동,해운대구,632.0,75.86605960264902,B,465000000.0,307085543.9522197,11.598028228028756,35615868.071774065,342701412.0239938,35.97149392713084,-24.37346569910208,-26.30077160774327,12.0,STRICT_SAME_DONG,-8.921354979981455,-39.82557641822271,HIGH,11.0,6M,OK,OK,2026-08-28
A61203014,경남,좌동,해운대구,655.0,61.9123068432671,B,475000000.0,407959136.9921847,5.183506659607939,21146589.03446901,429105726.0266537,6.359126057127601,-1.1756193975196618,-9.661952415441322,27.0,ALL_SAME_DONG,8.898484476687651,-11.249723271726975,LOW,7.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61203015,한일,좌동,해운대구,662.0,67.07527593818985,B,359000000.0,296825341.9332733,7.5127765950223635,22299824.816858053,319125166.75013137,3.728561677435853,3.7842149175865103,-11.107195891328313,13.0,STRICT_SAME_DONG,21.002199671049272,-13.433769835876252,LOW,12.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61203016,동신,좌동,해운대구,676.0,82.6453642384106,B,326250000.0,274928878.17837155,14.854217222538546,40838532.77210367,315767410.9504752,5.992946161769458,8.861271060769088,-3.213054114796865,15.0,STRICT_SAME_DONG,21.53537877914232,-3.812836657604146,LOW,6.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61203017,동부,좌동,해운대구,679.0,78.09409492273733,B,491500000.0,361050414.35460365,12.657868618893332,45701287.096975744,406751701.4515794,17.789956920621893,-5.132088301728562,-17.242787090217824,25.0,RELAXED_SAME_DONG_2,13.208528364881612,-23.472704968338732,LOW,6.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61203018,대림2,좌동,해운대구,682.0,59.09834437086093,B,391000000.0,302470476.1501825,3.935307150387124,11903142.275748134,314373618.4259306,19.25237137317449,-15.317064222787366,-19.597540044519025,15.0,STRICT_SAME_DONG,-5.300620676696522,-25.333507768878214,HIGH,14.0,6M,OK,OK,2026-08-28
A61203019,삼성,좌동,해운대구,728.0,78.09409492273733,B,460000000.0,310620848.1366727,12.657868618893353,39317978.86003226,349938826.99670494,35.96490969818588,-23.307041079292524,-23.926341957238062,16.0,STRICT_SAME_DONG,-11.18144018895515,-35.4326419696299,HIGH,15.0,6M,OK,OK,2026-08-28
A61203020,건영1,좌동,해운대구,788.0,82.6453642384106,B,507500000.0,428952237.26705533,14.854217222538658,63717497.10458779,492669734.3716431,9.139728751721991,5.714488470816667,-2.922219828247663,27.0,ALL_SAME_DONG,14.886300237775474,-3.4573232961421425,LOW,12.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61203021,해운대 센트럴파크,좌동,해운대구,799.0,61.9123068432671,B,278000000.0,299931210.5067997,5.183506659607939,15546954.270862699,315478164.7776624,-15.824498969038618,21.008005628646558,13.4813542365692,15.0,STRICT_SAME_DONG,29.52042444779277,12.495586809500347,HIGH,9.0,6M,OK,OK,2026-08-28
A61203022,롯데3차,좌동,해운대구,824.0,82.6453642384106,B,392500000.0,308299957.8481046,14.854217222538635,45795545.43575251,354095503.2838571,19.024207667923243,-4.169990445384608,-9.78458515060966,15.0,STRICT_SAME_DONG,4.116879948330965,-12.456860839100182,LOW,16.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61203023,롯데4,좌동,해운대구,842.0,82.6453642384106,B,349000000.0,326762562.3477592,14.854217222538658,48538020.81306946,375300583.16082865,1.0725162303972136,13.781700992141445,7.535983713704475,16.0,STRICT_SAME_DONG,19.514565859403298,8.048836124879589,HIGH,12.0,6M,OK,OK,2026-08-28
A61203024,대우,좌동,해운대구,852.0,61.5385761589404,B,410000000.0,318157133.33722115,5.016870245024108,15961530.554816723,334118663.89203787,17.33136592722432,-12.31449568220021,-18.507642953161497,16.0,STRICT_SAME_DONG,-0.7787211183663656,-23.850270246034054,HIGH,30.0,6M,OK,OK,2026-08-28
A61203025,벽산1,좌동,해운대구,880.0,75.86605960264902,B,730000000.0,415895521.58803856,11.598028228028735,48235679.99288803,464131201.5809266,58.182246290696135,-46.584218062667404,-36.42038334507854,27.0,ALL_SAME_DONG,-29.241612050891593,-63.9268240744432,HIGH,17.0,6M,OK,OK,2026-08-28
A61203026,화목,좌동,해운대구,896.0,75.86605960264902,B,455000000.0,297200784.734911,11.598028228028735,34469430.907477915,331670215.64238894,41.88407735693469,-30.286049128905955,-27.105447111562874,16.0,STRICT_SAME_DONG,-19.07497217598968,-41.49712608182223,HIGH,11.0,6M,OK,OK,2026-08-28
A61203027,LH뜨란채아파트,좌동,해운대구,928.0,61.9123068432671,B,291500000.0,305620326.2605933,5.183506659607939,15841849.964833379,321462176.2254267,-11.84424784735415,17.02775450696209,10.278619631364204,17.0,STRICT_SAME_DONG,24.251784048367142,9.803724965557038,HIGH,20.0,6M,OK,OK,2026-08-28
A61203028,코오롱,좌동,해운대구,928.0,67.07527593818985,B,385000000.0,314014344.0157971,7.512776595022341,23591196.142231762,337605540.15802884,14.48411274000565,-6.971336144983308,-12.310249309602895,17.0,STRICT_SAME_DONG,1.1504152536988776,-15.093087543665494,LOW,9.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61203029,건영2,좌동,해운대구,938.0,82.6453642384106,B,567500000.0,425724497.768072,14.85421722253857,63238041.66803074,488962539.43610275,22.364689881760704,-7.510472659222135,-13.839200099365156,27.0,ALL_SAME_DONG,3.427008927938614,-18.44795424638288,LOW,22.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61203031,상록,좌동,해운대구,1000.0,61.5385761589404,B,290000000.0,313860805.40272754,5.016870245024108,15745989.357042432,329606794.75977,-15.215876620934226,20.232746865958333,13.657515434403432,17.0,STRICT_SAME_DONG,27.846270790412742,12.619222941503928,HIGH,25.0,6M,OK,OK,2026-08-28
A61203032,대우2,좌동,해운대구,1002.0,62.41092715231788,B,382500000.0,336982810.3277911,5.406239769200183,18218098.707309484,355200909.0351006,4.110983179834488,1.295256589365695,-7.137017245725341,17.0,STRICT_SAME_DONG,10.691546860047353,-8.101033681315961,LOW,20.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61203033,벽산2,좌동,해운대구,1070.0,62.41092715231788,B,345000000.0,324523941.02665997,5.406239769200183,17544542.360359073,342068483.38701904,-5.182695312227436,10.588935081427618,-0.8497149602843312,15.0,STRICT_SAME_DONG,22.081198466988017,-0.9033283041327778,LOW,23.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61203034,대동타운,좌동,해운대구,1240.0,59.09834437086093,B,350000000.0,316805063.21919906,3.935307150387146,12467252.305653632,329272315.5248527,4.589113366660042,-0.6538062162728959,-5.9221955643278035,14.0,STRICT_SAME_DONG,5.235112694547805,-6.542725127093597,LOW,21.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61203035,경남선경,좌동,해운대구,1358.0,62.41092715231788,B,290000000.0,331411984.9993683,5.406239769200183,17916926.532931626,349328911.53229994,-18.96339566971828,24.369635438918465,20.4582453559655,11.0,STRICT_SAME_DONG,30.837410288090005,17.90186058974692,HIGH,25.0,6M,OK,OK,2026-08-28
A61203036,두산1차아파트,좌동,해운대구,1422.0,61.9123068432671,B,397000000.0,334256338.50999254,5.1835066596079615,17326199.566827178,351582538.0768197,12.790897762439757,-7.607391102831795,-11.440166731279666,9.0,STRICT_SAME_DONG,-1.6271679436164588,-13.587614262047133,MEDIUM,20.0,6M,OK,OK,2026-08-28
A61203037,대림,좌동,해운대구,1424.0,59.09834437086093,B,430000000.0,329336778.4200853,3.9353071503871018,12960413.790020168,342297192.2101055,23.61398474430958,-19.67867759392248,-20.39600181160338,9.0,STRICT_SAME_DONG,-12.727226536369153,-26.6301286514758,MEDIUM,21.0,6M,OK,OK,2026-08-28
A61203038,SKVIEW,좌동,해운대구,1721.0,62.41092715231788,B,248250000.0,322612210.6673981,5.406239769200183,17441189.633396745,340053400.30079484,-26.69179000304893,32.09802977224911,36.98022167202208,5.0,STRICT_SAME_DONG,35.73978998455867,28.456269559939553,MEDIUM,30.0,6M,OK,OK,2026-08-28
A61203039,엘지,좌동,해운대구,1848.0,78.09409492273733,B,380000000.0,341707690.8524799,12.657868618893332,43252910.56876111,384960601.421241,7.402809985739189,5.2550586331541425,1.3054214266423614,5.0,STRICT_SAME_DONG,9.058408231353466,1.4517090349548187,MEDIUM,15.0,6M,OK,OK,2026-08-28
A61204001,송정1단지주공아파트,송정동,해운대구,828.0,33.210596026490066,B,,,,,,,,,,,,,LOW,,,OK,RECENT_PRICE_MISSING,2026-08-28
A61204002,부산송정2휴먼시아,송정동,해운대구,890.0,33.210596026490066,B,,,,,,,,,,,,,LOW,,,OK,RECENT_PRICE_MISSING,2026-08-28
A61205002,센텀동부센트레빌,재송동,해운대구,703.0,26.85298013245033,B,530000000.0,566145046.7208292,-9.353063482901526,-52951905.625101686,513193141.09572756,-16.5690642167858,7.216000733884275,-3.1711054536363137,5.0,RELAXED_SAME_DONG_2,17.400650403517346,-2.9686489357487975,LOW,10.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A61205003,더샵센텀스타,재송동,해운대구,629.0,89.52671081677705,A,1500000000.0,1018670854.1384815,18.256596836535067,185974630.93135083,1204645485.0698323,63.74774136145571,-45.49114452492064,-19.69030099534451,10.0,ALL_SAME_DONG,-61.9881822949212,-28.99410675492009,HIGH,6.0,6M,OK,OK,2026-08-28
