학구ID,학교ID,학교명,학교급구분,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,데이터기준일자
Z000105315,B000007278,춘산초등학교,초등학교,8750000,경상북도교육청,8871000,경상북도의성교육지원청,2025-09-22
Z000104903,B000006843,의신초등학교,초등학교,8490000,전라남도교육청,8711000,전라남도진도교육지원청,2025-09-22
Z000150998,B000006843,의신초등학교,초등학교,8490000,전라남도교육청,8711000,전라남도진도교육지원청,2025-09-22
Z000150999,B000006843,의신초등학교,초등학교,8490000,전라남도교육청,8711000,전라남도진도교육지원청,2025-09-22
Z000151000,B000006843,의신초등학교,초등학교,8490000,전라남도교육청,8711000,전라남도진도교육지원청,2025-09-22
Z000104703,B000006617,동강초등학교,초등학교,8490000,전라남도교육청,8591000,전라남도고흥교육지원청,2025-09-22
Z000150501,B000006617,동강초등학교,초등학교,8490000,전라남도교육청,8591000,전라남도고흥교육지원청,2025-09-22
Z000101658,B000003515,양지초등학교,초등학교,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2025-09-22
Z000102324,B000004148,청북초등학교,초등학교,7530000,경기도교육청,7631000,경기도평택교육지원청,2025-09-22
Z000102919,B000004422,미곡초등학교,초등학교,7530000,경기도교육청,7761000,경기도안성교육지원청,2025-09-22
Z000102319,B000004110,죽백초등학교,초등학교,7530000,경기도교육청,7631000,경기도평택교육지원청,2025-09-22
Z000102773,B000004468,지평초등학교,초등학교,7530000,경기도교육청,7731000,경기도양평교육지원청,2025-09-22
Z000101835,B000003655,효정초등학교,초등학교,7530000,경기도교육청,7541000,경기도수원교육지원청,2025-09-22
Z000100436,B000002257,서울잠원초등학교,초등학교,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2025-09-22
Z000151333,B000002257,서울잠원초등학교,초등학교,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2025-09-22
Z000103041,B000004906,만종초등학교,초등학교,7801000,강원특별자치도교육청,7822000,강원특별자치도원주교육지원청,2025-09-22
Z000102673,B000004291,선동초등학교,초등학교,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2025-09-22
Z000150271,B000004291,선동초등학교,초등학교,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2025-09-22
Z000151318,B000004291,선동초등학교,초등학교,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2025-09-22
Z000151186,B000007209,호서남초등학교,초등학교,8750000,경상북도교육청,8841000,경상북도문경교육지원청,2025-09-22
Z000101262,B000003163,인천가좌초등학교,초등학교,7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2025-09-22
Z000104141,B000006040,군산수송초등학교,초등학교,8321000,전북특별자치도교육청,8342000,전북특별자치도군산교육지원청,2025-09-22
Z000101963,B000003841,석수초등학교,초등학교,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2025-09-22
Z000106247,B000024065,용죽초등학교,초등학교,7530000,경기도교육청,7631000,경기도평택교육지원청,2025-09-22
Z000104878,B000006823,넙도초등학교,초등학교,8490000,전라남도교육청,8701000,전라남도완도교육지원청,2025-09-22
Z000102311,B000004151,어연초등학교,초등학교,7530000,경기도교육청,7631000,경기도평택교육지원청,2025-09-22
Z000104950,B000006955,기계초등학교,초등학교,8750000,경상북도교육청,8761000,경상북도포항교육지원청,2025-09-22
Z000104771,B000006692,성전초등학교,초등학교,8490000,전라남도교육청,8631000,전라남도강진교육지원청,2025-09-22
Z000150867,B000006692,성전초등학교,초등학교,8490000,전라남도교육청,8631000,전라남도강진교육지원청,2025-09-22
Z000104295,B000006192,오동초등학교,초등학교,8321000,전북특별자치도교육청,8372000,전북특별자치도남원교육지원청,2025-09-22
Z000101137,B000003026,인천동수초등학교,초등학교,7310000,인천광역시교육청,7331000,인천광역시북부교육지원청,2025-09-22
Z000151475,B000003026,인천동수초등학교,초등학교,7310000,인천광역시교육청,7331000,인천광역시북부교육지원청,2025-09-22
Z000105252,B000007216,영순초등학교,초등학교,8750000,경상북도교육청,8841000,경상북도문경교육지원청,2025-09-22
Z000150882,B000007216,영순초등학교,초등학교,8750000,경상북도교육청,8841000,경상북도문경교육지원청,2025-09-22
Z000150883,B000007216,영순초등학교,초등학교,8750000,경상북도교육청,8841000,경상북도문경교육지원청,2025-09-22
Z000151186,B000007216,영순초등학교,초등학교,8750000,경상북도교육청,8841000,경상북도문경교육지원청,2025-09-22
Z000103394,B000005387,문의초등학교도원분교장,초등학교,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2025-09-22
Z000102304,B000004114,소사벌초등학교,초등학교,7530000,경기도교육청,7631000,경기도평택교육지원청,2025-09-22
Z000151400,B000004114,소사벌초등학교,초등학교,7530000,경기도교육청,7631000,경기도평택교육지원청,2025-09-22
Z000104877,B000006836,넙도초등학교서리분교장,초등학교,8490000,전라남도교육청,8701000,전라남도완도교육지원청,2025-09-22
Z000101631,B000003504,다운초등학교,초등학교,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2025-09-22
Z000102640,B000004688,파주초등학교,초등학교,7530000,경기도교육청,7681000,경기도파주교육지원청,2025-09-22
Z000104731,B000006662,도곡중앙초등학교,초등학교,8490000,전라남도교육청,8611000,전라남도화순교육지원청,2025-09-22
Z000150933,B000006662,도곡중앙초등학교,초등학교,8490000,전라남도교육청,8611000,전라남도화순교육지원청,2025-09-22
Z000150934,B000006662,도곡중앙초등학교,초등학교,8490000,전라남도교육청,8611000,전라남도화순교육지원청,2025-09-22
Z000150935,B000006662,도곡중앙초등학교,초등학교,8490000,전라남도교육청,8611000,전라남도화순교육지원청,2025-09-22
Z000105993,B000008020,세화초등학교,초등학교,9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2025-09-22
Z000101708,B000003563,삼호초등학교,초등학교,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2025-09-22
Z000102761,B000004476,양동초등학교고송분교장,초등학교,7530000,경기도교육청,7731000,경기도양평교육지원청,2025-09-22
Z000103200,B000005037,삼포초등학교,초등학교,7801000,강원특별자치도교육청,7882000,강원특별자치도홍천교육지원청,2025-09-22
Z000151493,B000006550,광양마동초등학교,초등학교,8490000,전라남도교육청,8551000,전라남도광양교육지원청,2025-09-22
Z000104435,B000006352,고창부안초등학교,초등학교,8321000,전북특별자치도교육청,8452000,전북특별자치도고창교육지원청,2025-09-22
Z000104852,B000006798,염산초등학교낙월분교장,초등학교,8490000,전라남도교육청,8681000,전라남도영광교육지원청,2025-09-22
Z000101142,B000003039,인천백운초등학교,초등학교,7310000,인천광역시교육청,7331000,인천광역시북부교육지원청,2025-09-22
Z000103351,B000005198,인제초등학교,초등학교,7801000,강원특별자치도교육청,7962000,강원특별자치도인제교육지원청,2025-09-22
Z000150708,B000005198,인제초등학교,초등학교,7801000,강원특별자치도교육청,7962000,강원특별자치도인제교육지원청,2025-09-22
Z000101289,B000003149,인천봉화초등학교,초등학교,7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2025-09-22
Z000105376,B000007356,월항초등학교,초등학교,8750000,경상북도교육청,8931000,경상북도성주교육지원청,2025-09-22
Z000102617,B000004696,영도초등학교,초등학교,7530000,경기도교육청,7681000,경기도파주교육지원청,2025-09-22
Z000100619,B000002509,개화초등학교,초등학교,7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2025-09-22
Z000101938,B000004655,의정부호동초등학교,초등학교,7530000,경기도교육청,7561000,경기도의정부교육지원청,2025-09-22
Z000102339,B000004144,현일초등학교,초등학교,7530000,경기도교육청,7631000,경기도평택교육지원청,2025-09-22
Z000151237,B000004144,현일초등학교,초등학교,7530000,경기도교육청,7631000,경기도평택교육지원청,2025-09-22
Z000150588,B000007831,대운초등학교,초등학교,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2025-09-22
Z000151214,B000007831,대운초등학교,초등학교,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2025-09-22
Z000102759,B000004472,세월초등학교,초등학교,7530000,경기도교육청,7731000,경기도양평교육지원청,2025-09-22
Z000151148,B000004472,세월초등학교,초등학교,7530000,경기도교육청,7661000,경기도여주교육지원청,2025-09-22
Z000102760,B000004474,수입초등학교,초등학교,7530000,경기도교육청,7731000,경기도양평교육지원청,2025-09-22
Z000101220,B000003081,인천인수초등학교,초등학교,7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2025-09-22
Z000102568,B000004172,학동초등학교,초등학교,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2025-09-22
Z000102345,B000004067,고천초등학교,초등학교,7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2025-09-22
Z000151489,B000006552,광영초등학교,초등학교,8490000,전라남도교육청,8551000,전라남도광양교육지원청,2025-09-22
Z000100503,B000026371,서울숭신초등학교,초등학교,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2025-09-22
Z000150630,B000026371,서울숭신초등학교,초등학교,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2025-09-22
Z000101801,B000003658,오목초등학교,초등학교,7530000,경기도교육청,7541000,경기도수원교육지원청,2025-09-22
Z000150105,B000003658,오목초등학교,초등학교,7530000,경기도교육청,7541000,경기도수원교육지원청,2025-09-22
Z000105957,B000007952,쌍책초등학교,초등학교,9010000,경상남도교육청,9221000,경상남도합천교육지원청,2025-09-22
Z000151185,B000007952,쌍책초등학교,초등학교,9010000,경상남도교육청,9221000,경상남도합천교육지원청,2025-09-22
Z000100681,B000002575,금양초등학교,초등학교,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2025-09-22
Z000102863,B000003962,언남초등학교,초등학교,7530000,경기도교육청,7751000,경기도용인교육지원청,2025-09-22
Z000150337,B000003962,언남초등학교,초등학교,7530000,경기도교육청,7751000,경기도용인교육지원청,2025-09-22
Z000150901,B000007388,예천초등학교,초등학교,8750000,경상북도교육청,8951000,경상북도예천교육지원청,2025-09-22
Z000105206,B000007164,화산초등학교,초등학교,8750000,경상북도교육청,8821000,경상북도영천교육지원청,2025-09-22
Z000104951,B000006956,기북초등학교,초등학교,8750000,경상북도교육청,8761000,경상북도포항교육지원청,2025-09-22
Z000150827,B000006956,기북초등학교,초등학교,8750000,경상북도교육청,8761000,경상북도포항교육지원청,2025-09-22
Z000150881,B000007173,성동초등학교,초등학교,8750000,경상북도교육청,8831000,경상북도상주교육지원청,2025-09-22
Z000102868,B000003989,용인대덕초등학교,초등학교,7530000,경기도교육청,7751000,경기도용인교육지원청,2025-09-22
